airport,city,country,lat,long
TZX,TRABZON,TURKEY,40.99509811401367,39.78969955444336
VDA,ELAT,ISRAEL,29.94029998779297,34.93579864501953
FEG,FERGANA,UZBEKISTAN,40.3587989807,71.7450027466
VIN,VINNICA,UKRAINE,49.242531,28.613778000000003
TMJ,TERMEZ,UZBEKISTAN,37.28670120239258,67.30999755859375
SZF,SAMSUN,TURKEY,41.254501,36.567101
NVI,TASHKENT,UZBEKISTAN,40.1171989440918,65.17079925537111
KSQ,KARSHI,UZBEKISTAN,38.833599090599996,65.9215011597
MQJ,BALIKESIR,TURKEY,66.450859,143.261551
NCU,NUKUS,UZBEKISTAN,42.48839950561523,59.62329864501953
KYA,KONYA,TURKEY,37.979,32.561901
KZR,KUTAHYA,TURKEY,39.113079,30.128110999999997
EZS,ELAZIG,TURKEY,38.606899261500004,39.291400909400004
MLX,MALATYA,TURKEY,38.435298919699996,38.0909996033
EDO,EDREMIT/KORFEZ,TURKEY,39.554599761999995,27.013799667399997
IFN,ISFAHAN,IRAN,32.75080108642578,51.86130142211914
TBZ,TABRIZ,IRAN,38.1338996887207,46.23500061035156
MQM,MARDIN,TURKEY,37.223300933800004,40.6316986084
KCM,KAHRAMANMARAS,TURKEY,37.5388259888,36.9535217285
VAS,SIVAS,TURKEY,39.813801,36.9035
OAK,SAN FRANCISCO,UNITED STATES,37.721298,-122.221001
TPA,TAMPA,UNITED STATES,27.975500106811523,-82.533203125
RSW,FORT MYERS,UNITED STATES,26.53619956970215,-81.75520324707031
SWF,POUGHKEEPSIE,UNITED STATES,41.50410079956055,-74.10479736328125
PIT,PITTSBURGH,UNITED STATES,40.49150085,-80.23290253
PVR,PUERTO VALLARTA,MEXICO,20.680099487304688,-105.25399780273438
GOH,NUUK,GREENLAND,64.19090271,-51.67810058590001
YYT,ST JOHNS,CANADA,47.61859893800001,-52.751899719200004
BDL,HARTFORD,UNITED STATES,41.9388999939,-72.68319702149999
SFJ,Kangerlussuaq,GREENLAND,67.0122218992,-50.7116031647
PVD,PROVIDENCE,UNITED STATES,41.73260116577149,-71.42040252685547
JAV,ILULISSAT,GREENLAND,69.2432022095,-51.0570983887
SFB,ORLANDO,UNITED STATES,28.7775993347168,-81.23750305175781
CVG,CINCINNATI,UNITED STATES,39.0488014221,-84.6678009033
JHS,SISIMIUT,GREENLAND,66.9513015747,-53.72930145260001
KUS,KULUSUK,GREENLAND,65.56666700000001,-37.1166667
GDL,GUADALAJARA,MEXICO,20.521799087524414,-103.31099700927734
JSU,MANIITSOQ,GREENLAND,65.4124984741,-52.939399719200004
BNA,NASHVILLE,UNITED STATES,36.1245002746582,-86.6781997680664
JEG,AASIAAT,GREENLAND,68.7218017578,-52.7846984863
YXY,WHITEHORSE,CANADA,60.709598541300004,-135.067001343
YQG,WINDSOR,CANADA,42.27560043334961,-82.95559692382812
MEM,MEMPHIS,UNITED STATES,35.04240036010742,-89.97669982910156
JAX,JACKSONVILLE,UNITED STATES,30.49410057067871,-81.68789672851562
FSP,ST PIERRE,SAINT PIERRE AND MIQUELON,46.762901306152344,-56.17309951782226
IND,INDIANAPOLIS,UNITED STATES,39.7173,-86.294403
STL,ST LOUIS,UNITED STATES,38.748697,-90.370003
UAK,NARSARSUAQ,GREENLAND,61.1604995728,-45.4259986877
BHM,BIRMINGHAM,UNITED STATES,33.56290054,-86.75350189
GRR,GRAND RAPIDS,UNITED STATES,42.88079834,-85.52279663
ORF,NORFOLK,UNITED STATES,36.89459991455078,-76.20120239257812
CLE,CLEVELAND,UNITED STATES,41.411701202399996,-81.8498001099
YLW,KELOWNA,CANADA,49.9561004639,-119.377998352
SYR,SYRACUSE,UNITED STATES,43.11119842529297,-76.1063003540039
SDF,LOUISVILLE,UNITED STATES,38.1744,-85.736
GSP,GREENVILLE,UNITED STATES,34.895698547399995,-82.2189025879
CMH,COLUMBUS,UNITED STATES,39.998001,-82.891899
TUS,TUCSON,UNITED STATES,32.116100311279304,-110.94100189208984
OMA,OMAHA,UNITED STATES,41.3032,-95.89409599999999
SAV,SAVANNAH,UNITED STATES,32.12760162,-81.20210266
ABQ,ALBUQUERQUE,UNITED STATES,35.040199,-106.609001
OKC,OKLAHOMA CITY,UNITED STATES,35.39310073852539,-97.60070037841795
HMO,HERMOSILLO,MEXICO,29.09589958190001,-111.047996521
CHS,CHARLESTON,UNITED STATES,32.89860153,-80.04049683
PNS,PENSACOLA,UNITED STATES,30.473400115967003,-87.18659973144501
ELP,EL PASO,UNITED STATES,31.80719948,-106.37799840000002
CGH,SAO PAULO,BRAZIL,-23.626110076904297,-46.65638732910156
IQQ,IQUIQUE,CHILE,-20.535200119018555,-70.18129730224611
SMR,SANTA MARTA,COLOMBIA,11.1196,-74.2306
ANF,ANTOFAGASTA,CHILE,-23.444499969482425,-70.44509887695312
CJC,CALAMA,CHILE,-22.498199462890625,-68.90360260009766
PMC,PUERTO MONTT,CHILE,-41.43889999389648,-73.09400177001953
CCP,CONCEPCION,CHILE,-36.772701,-73.063103
AQP,AREQUIPA,PERU,-16.3411006927,-71.5830993652
BRC,SAN CARLOS DEBARILOCHE,ARGENTINA,-41.151199,-71.157501
NQN,NEUQUEN,ARGENTINA,-38.949001,-68.15570100000001
PIU,PIURA,PERU,-5.20574998856,-80.61640167239999
MCZ,MACEIO,BRAZIL,-9.510809898376463,-35.79169845581055
MAO,MANAUS,BRAZIL,-3.038609981536865,-60.04970169067383
ADZ,SAN ANDRES ISLAND,COLOMBIA,12.5836,-81.7112
IQT,IQUITOS,PERU,-3.7847399711608887,-73.30879974365234
LSC,LA SERENA,CHILE,-29.916201,-71.199501
ARI,ARICA,CHILE,-18.348499,-70.338699
UDI,UBERLANDIA,BRAZIL,-18.883612,-48.225277
MTR,MONTERIA,COLOMBIA,8.823739999999997,-75.8258
TUC,TUCUMAN,ARGENTINA,-26.8409,-65.104897
TPP,TARAPOTO,PERU,-6.508739948272705,-76.37319946289062
JPA,JOAO PESSOA,BRAZIL,-7.145833015440003,-34.9486122131
FTE,EL CALAFATE,ARGENTINA,-50.2803,-72.053101
PUQ,PUNTA ARENAS,CHILE,-53.002602,-70.854599
USH,USHUAIA,ARGENTINA,-54.8433,-68.2958
LDB,LONDRINA,BRAZIL,-23.3335990906,-51.1301002502
CRD,COMODORO RIVADAVIA,ARGENTINA,-45.7853,-67.4655
CIX,CHICLAYO,PERU,-6.787479877471924,-79.8281021118164
AJU,ARACAJU,BRAZIL,-10.984000206,-37.0703010559
CGR,CAMPO GRANDE,BRAZIL,-20.468700408900002,-54.6725006104
TRU,TRUJILLO,PERU,-8.08141040802002,-79.10880279541016
IPC,EASTER ISLAND,CHILE,-27.164800643899998,-109.42199707
VUP,VALLEDUPAR,COLOMBIA,10.435,-73.2495
PNZ,PETROLINA,BRAZIL,-9.362409591674805,-40.56909942626953
TCQ,TACNA,PERU,-18.0533008575,-70.2758026123
SLZ,SAO LUIZ,BRAZIL,-2.585360050201416,-44.23410034179688
MGF,MARINGA,BRAZIL,-23.4794445038,-52.01222229
VIG,EL VIGIA,VENEZUELA,8.624139,-71.672668
JOI,JOINVILLE,BRAZIL,-26.22450065612793,-48.797401428222656
PCL,PUCALLPA,PERU,-8.37794017791748,-74.57430267333984
XAP,CHAPECO,BRAZIL,-27.134199142456,-52.656600952148
NVA,NEIVA,COLOMBIA,2.95015,-75.294
CUE,CUENCA,ECUADOR,-2.88947,-78.984398
TZA,BELIZE CITY,BELIZE,17.5344,-88.29799999999999
DAV,DAVID,PANAMA,8.390999794006348,-82.43499755859375
PAC,PANAMA CITY,PANAMA,8.973340034484863,-79.55560302734375
MCP,MACAPA,BRAZIL,0.0506640002131,-51.0722007751
THE,TERESINA,BRAZIL,-5.0599398613,-42.8235015869
JDO,JUAZEIRO DO NORTE,BRAZIL,-7.21895980835,-39.270099639899996
SRE,SUCRE,BOLIVIA,-19.007099151611328,-65.2886962890625
TJA,TARIJA,BOLIVIA,-21.5557003021,-64.7013015747
RES,RESISTENCIA,ARGENTINA,-27.45,-59.0561
PVH,PORTO VELHO,BRAZIL,-8.70928955078125,-63.90230178833008
PSO,PASTO,COLOMBIA,1.39625,-77.2915
AYP,AYACUCHO,PERU,-13.154800415039062,-74.20439910888672
PMW,PALMAS,BRAZIL,-10.2915000916,-48.3569984436
BBA,BALMACEDA,CHILE,-45.916099548339844,-71.68949890136719
CJA,CAJAMARCA,PERU,-7.1391801834106445,-78.4894027709961
RGL,RIO GALLEGOS,ARGENTINA,-51.6089,-69.3126
JUL,JULIACA,PERU,-15.467100143432615,-70.158203125
LET,LETICIA,COLOMBIA,-4.19355,-69.9432
PMV,PORLAMAR,VENEZUELA,10.912603378295898,-63.96659851074219
MOC,MONTES CLAROS,BRAZIL,-16.706899642899998,-43.818901061999995
PZO,PUERTO ORDAZ,VENEZUELA,8.288530349731445,-62.7603988647461
APO,APARTADO,COLOMBIA,7.811960000000001,-76.7164
EOH,MEDELLIN,COLOMBIA,6.220549,-75.590582
STM,SANTAREM,BRAZIL,-2.424721956253052,-54.78583145141602
UIB,QUIBDO,COLOMBIA,5.69076,-76.6412
UAQ,SAN JUAN,ARGENTINA,-31.571501,-68.418198
PPB,PRESIDENTE PRUDENTE,BRAZIL,-22.1751003265,-51.4245986938
FPO,FREEPORT,BAHAMAS,26.5587005615,-78.695602417
CXJ,CAXIAS DO SUL,BRAZIL,-29.197099685700003,-51.1875
EJA,BARRANCABERMEJA,COLOMBIA,7.02433,-73.8068
OPS,SINOP,BRAZIL,-11.885000228881836,-55.58610916137695
IMP,IMPERATRIZ,BRAZIL,-5.53129,-47.459998999999996
SPR,SAN PEDRO,BELIZE,17.913936,-87.971075
JAU,JAUJA,PERU,-11.7831001282,-75.47339630130001
LOH,LOJA,ECUADOR,-3.99589,-79.371902
MEC,MANTA,ECUADOR,-0.9460780024528505,-80.67880249023438
ZAL,VALDIVIA,CHILE,-39.6500015259,-73.08609771729999
RCH,RIOHACHA,COLOMBIA,11.5262,-72.926
IOS,ILHEUS,BRAZIL,-14.815999984741001,-39.033199310303004
OCC,COCA,ECUADOR,-0.4628860056400299,-76.98680114746094
TBP,TUMBES,PERU,-3.55253005027771,-80.38140106201172
PSS,POSADAS,ARGENTINA,-27.3858,-55.9707
RBR,RIO BRANCO,BRAZIL,-9.868888854980467,-67.89805603027344
BHI,BAHIA BLANCA,ARGENTINA,-38.725,-62.1693
FEN,FERNANDO DE NORONHA,BRAZIL,-3.8549300000000004,-32.423302
EYP,EL YOPAL,COLOMBIA,5.31911,-72.384
REL,TRELEW,ARGENTINA,-43.2105,-65.2703
PFB,PASSO FUNDO,BRAZIL,-28.243999,-52.326599
PPN,POPAYAN,COLOMBIA,2.4544,-76.6093
TYL,TALARA,PERU,-4.5766401290894,-81.25409698486301
BLA,BARCELONA,VENEZUELA,10.111111,-64.692222
MAR,MARACAIBO,VENEZUELA,10.5582084656,-71.7278594971
GPS,GALAPAGOS IS,ECUADOR,-0.4537580013275146,-90.26589965820312
IPN,IPATINGA,BRAZIL,-19.470699310302997,-42.487598419189
LFR,LA FRIA,VENEZUELA,8.239167213439941,-72.27102661132812
BOC,BOCAS DEL TORO,PANAMA,9.340849876403807,-82.25080108642578
UYU,UYUNI,BOLIVIA,-20.4463005066,-66.8483963013
ETR,SANTA ROSA,ECUADOR,-3.441986,-79.996957
JUJ,JUJUY,ARGENTINA,-24.392799,-65.097801
MDQ,MAR DEL PLATA,ARGENTINA,-37.9342,-57.5733
CYB,CAYMAN BRAC IS,CAYMAN ISLAND,19.687000274658203,-79.88279724121094
MHH,MARSH HARBOUR,BAHAMAS,26.5114,-77.08350300000002
LUQ,SAN LUIS,ARGENTINA,-33.2732009888,-66.3563995361
BVB,BOA VISTA,BRAZIL,2.8413889408099995,-60.69222259520001
GDT,GRAND TURK IS,TURKS AND CAICOS ISLANDS,21.444499969482425,-71.14230346679688
STT,ST THOMAS ISLAND,VIRGIN ISLANDS - US,18.337299346923828,-64.97339630126953
ATM,ALTAMIRA,BRAZIL,-3.2539100646973,-52.254001617432
LGQ,LAGO AGRIO,ECUADOR,0.093056,-76.8675
GER,NUEVA GERONA,CUBA,21.834699630737305,-82.78379821777344
IBE,IBAGUE,COLOMBIA,4.42161,-75.1333
VDC,VITORIA DA CONQUISTA,BRAZIL,-14.8627996445,-40.8630981445
CZS,CRUZEIRO DO SUL,BRAZIL,-7.59990978241,-72.7695007324
CNQ,CORRIENTES,ARGENTINA,-27.4455,-58.7619
HUU,HUANUCO,PERU,-9.878809928894043,-76.20480346679688
MAB,MARABA,BRAZIL,-5.36858987808,-49.1380004883
GGT,GEORGE TOWN,BAHAMAS,23.5625991821,-75.8779983521
CAC,CASCAVEL,BRAZIL,-25.0002994537,-53.5008010864
AUC,ARAUCA,COLOMBIA,7.06888,-70.7369
ESM,ESMERALDAS,ECUADOR,0.9785190224647522,-79.62660217285156
SDE,SANTIAGO DEL ESTERO,ARGENTINA,-27.7655563354,-64.3099975586
SLU,ST LUCIA,SAINT LUCIA,14.0202,-60.992901
RHD,RIO HONDO,ARGENTINA,-27.4966,-64.93595
TDD,TRINIDAD,BOLIVIA,-14.8186998367,-64.9179992676
CPC,SAN MARTIN DELOS ANDES,ARGENTINA,-40.075401,-71.137299
SCY,SAN CRISTOBAL,ECUADOR,-0.910206,-89.617401
FRS,FLORES,GUATEMALA,16.913799285899998,-89.86640167239996
RGA,RIO GRANDE,ARGENTINA,-53.7777,-67.7494
JJG,JAGUARUNA,BRAZIL,-28.6753,-49.0596
ARU,ARACATUBA,BRAZIL,-21.1413002014,-50.4247016907
PEM,PUERTO MALDONADO,PERU,-12.613599777200001,-69.2285995483
CIJ,COBIJA,BOLIVIA,-11.0403995514,-68.78299713130001
FMA,FORMOSA,ARGENTINA,-26.2127,-58.2281
PLJ,PLACENCIA,BELIZE,16.536944000000002,-88.36166700000004
TCO,TUMACO,COLOMBIA,1.8144200000000001,-78.7492
DGA,DANGRIGA,BELIZE,16.966667,-88.216667
IZA,JUIZ DE FORA,BRAZIL,-21.5130558014,-43.1730575562
BRM,BARQUISIMETO,VENEZUELA,10.042746543884276,-69.35861968994139
AFL,ALTA FLORESTA,BRAZIL,-9.866389274600001,-56.10499954220001
DOU,DOURADOS,BRAZIL,-22.2019,-54.926601
PDP,PUNTA DEL ESTE,URUGUAY,-34.855098724365234,-55.09429931640625
TBT,TABATINGA,BRAZIL,-4.2556700706482,-69.93579864502
JTC,BAURU,BRAZIL,-22.1668591409,-49.0502866745
RIB,RIBERALTA,BOLIVIA,-11.0,-66.0
OAL,CACOAL,BRAZIL,-11.495999999999999,-61.4508
GVR,GOVERNADOR VALADARES,BRAZIL,-18.89520072937,-41.982200622559
CKS,CARAJAS,BRAZIL,-6.11527776718,-50.0013885498
AGT,CIUDAD DEL ESTE,PARAGUAY,-25.454516,-54.842681999999996
STI,SANTIAGO,DOMINICAN REPUBLIC,19.406099319458008,-70.60469818115234
RSD,ROCK SOUND,BAHAMAS,24.8950787333,-76.1768817902
CTD,CHITRE,PANAMA,7.987840175628662,-80.40969848632812
MII,MARILIA,BRAZIL,-22.1968994141,-49.926399231000005
BLB,BALBOA,PANAMA,8.91479,-79.599602
PMY,PUERTO MADRYN,ARGENTINA,-42.7592,-65.1027
GYA,GUAYARAMERIN,BOLIVIA,-10.820599556,-65.34559631350001
CUK,CAYE CAULKER,BELIZE,17.7347,-88.0325
PRA,PARANA,ARGENTINA,-31.7948,-60.4804
FLA,FLORENCIA,COLOMBIA,1.5891899999999999,-75.5644
VLN,VALENCIA,VENEZUELA,10.14973258972168,-67.92839813232422
CMW,CAMAGUEY,CUBA,21.420299530029297,-77.84750366210938
CZH,COROZAL,BELIZE,18.3822,-88.4119
RCU,RIO CUARTO,ARGENTINA,-33.0850982666,-64.2612991333
AFA,SAN RAFAEL,ARGENTINA,-34.588299,-68.4039
EQS,ESQUEL,ARGENTINA,-42.908000946,-71.139503479
GAO,GUANTANAMO,CUBA,20.08530044555664,-75.1583023071289
ORU,ORURO,BOLIVIA,-17.962600708,-67.0762023926
CZU,COROZAL,COLOMBIA,9.33274,-75.2856
PUU,PUERTO ASIS,COLOMBIA,0.505228,-76.5008
SMT,SORRISO,BRAZIL,-12.479177,-55.672341
SSB,ST CROIX ISLAND,VIRGIN ISLANDS - US,17.747222,-64.705
LSP,LAS PIEDRAS,VENEZUELA,11.78077507019043,-70.15149688720703
SPB,ST THOMAS ISLAND,VIRGIN ISLANDS - US,18.338600158691406,-64.94069671630861
JPR,JI-PARANA,BRAZIL,-10.870800018299999,-61.8465003967
PLU,BELO HORIZONTE,BRAZIL,-19.851200103759766,-43.950599670410156
UBA,UBERABA,BRAZIL,-19.764722824097,-47.966110229491996
TJL,TRES LAGOAS,BRAZIL,-20.754199981689,-51.68420028686499
RBQ,RURRENABAQUE,BOLIVIA,-14.4275,-67.498056
CTC,CATAMARCA,ARGENTINA,-28.5956001282,-65.751701355
ZOS,OSORNO,CHILE,-40.61119842529297,-73.06099700927734
TMU,TAMBOR,COSTA RICA,9.73852,-85.013802
AUX,ARAGUAINA,BRAZIL,-7.2278699999999985,-48.240501
BRA,BARREIRAS,BRAZIL,-12.078900337219238,-45.00899887084961
RSA,SANTA ROSA,ARGENTINA,-36.588299,-64.27570300000001
CLV,CALDAS NOVAS,BRAZIL,-17.725299835205,-48.607498168945
GHB,GOVERNORS HARBOUR,BAHAMAS,25.2847003937,-76.3310012817
MUN,MATURIN,VENEZUELA,9.75452995300293,-63.14739990234375
ELH,NORTH ELEUTHERA,BAHAMAS,25.474899291999996,-76.6835021973
EUX,ST EUSTATIUS,"BONAIRE,ST EUSTATIUS,SABA",17.49650001525879,-62.97940063476562
VVC,VILLAVICENCIO,COLOMBIA,4.16787,-73.6138
CPV,CAMPINA GRANDE,BRAZIL,-7.26992,-35.8964
ROO,RONDONOPOLIS,BRAZIL,-16.586,-54.7248
BVH,VILHENA,BRAZIL,-12.694399833678998,-60.098300933838
TFF,TEFE,BRAZIL,-3.38294005394,-64.7240982056
CFB,CABO FRIO,BRAZIL,-22.921699523900003,-42.0742988586
VGZ,VILLAGARZON,COLOMBIA,0.978767,-76.6056
TXF,TEIXEIRA DE FREITAS,BRAZIL,-17.524499893188,-39.66849899292
GPI,GUAPI,COLOMBIA,2.57013,-77.8986
LYB,LITTLE CAYMAN,CAYMAN ISLAND,19.660161,-80.088826
IRJ,LA RIOJA,ARGENTINA,-29.38159942630001,-66.7957992554
TGI,TINGO MARIA,PERU,-9.133000373840332,-75.94999694824219
PCR,PUERTO CARRENO,COLOMBIA,6.1847199999999996,-67.4932
CAW,CAMPOS,BRAZIL,-21.698299408,-41.301700591999996
PND,PUNTA GORDA,BELIZE,16.1024,-88.8083
LCE,LA CEIBA,HONDURAS,15.7425,-86.852997
CHX,CHANGUINOLA,PANAMA,9.458962,-82.515062
RTB,ROATAN,HONDURAS,16.316799,-86.523003
RVD,RIO VERDE,BRAZIL,-17.8347225189209,-50.95611190795898
SAB,SABA,"BONAIRE,ST EUSTATIUS,SABA",17.645000457763672,-63.22000122070313
CUM,CUMANA,VENEZUELA,10.450332641601562,-64.13047027587889
RIA,SANTA MARIA,BRAZIL,-29.711399,-53.688202000000004
PDA,PUERTO INIRIDA,COLOMBIA,3.85353,-67.9062
NGD,ANEGADA,VIRGIN ISLANDS - BRITISH,18.72719955444336,-64.32969665527344
VIJ,VIRGIN GORDA,VIRGIN ISLANDS - BRITISH,18.446399688720703,-64.42749786376953
XQP,QUEPOS,COSTA RICA,9.443160057067873,-84.12979888916016
XSC,SOUTH CAICOS,TURKS AND CAICOS ISLANDS,21.515699386599998,-71.528503418
CAP,CAP HAITIEN,HAITI,19.733,-72.194702
PET,PELOTAS,BRAZIL,-31.718398999999998,-52.327702
LGI,LONG ISLAND,BAHAMAS,23.179000854499996,-75.09359741210002
CMG,CORUMBA,BRAZIL,-19.0119438171,-57.6713905334
POI,POTOSI,BOLIVIA,-19.543100357100002,-65.72370147710001
WPU,PUERTO WILLIAMS,CHILE,-54.93109893798828,-67.62629699707031
BCA,BARACOA,CUBA,20.36529922485352,-74.5062026977539
VDM,VIEDMA,ARGENTINA,-40.8692,-63.0004
CYO,CAYO LARGO DEL SUR,CUBA,21.616500854499996,-81.5459976196
PGZ,PONTA GROSSA,BRAZIL,-25.1847,-50.1441
SML,STELLA MARIS,BAHAMAS,23.582317,-75.268621
SNC,SALINAS,ECUADOR,-2.20499,-80.988899
ORZ,ORANGE WALK,BELIZE,18.046111,-88.583611
MNI,MONTSERRAT,MONTSERRAT,16.791400909423828,-62.19329833984375
LIR,LIBERIA,COSTA RICA,10.5933,-85.544403
STD,SANTO DOMINGO,VENEZUELA,7.56538,-72.035103
SFN,SANTA FE,ARGENTINA,-31.7117,-60.8117
WPR,PORVENIR,CHILE,-53.253700256347656,-70.31919860839844
LAJ,LAGES,BRAZIL,-27.7821006775,-50.28150177
PJM,PUERTO JIMENEZ,COSTA RICA,8.533329963684082,-83.30000305175781
VQS,VIEQUES,PUERTO RICO,18.1158008575,-65.4226989746
IPI,IPIALES,COLOMBIA,0.861925,-77.6718
URG,URUGUAIANA,BRAZIL,-29.782199859600002,-57.0382003784
AXA,ANGUILLA,ANGUILLA ISLAND,18.2048,-63.055099
NRR,CEIBA,PUERTO RICO,18.245300293,-65.6434020996
BUN,BUENAVENTURA,COLOMBIA,3.81963,-76.9898
ANS,ANDAHUAYLAS,PERU,-13.706399917602539,-73.35040283203125
BPG,BARRA DO GARCAS,BRAZIL,-15.8613004684,-52.388900756800005
INB,INDEPENDENCE,BELIZE,16.521944,-88.410583
MVP,MITU,COLOMBIA,1.25366,-70.2339
CPX,CULEBRA,PUERTO RICO,18.313289,-65.304324
BSC,BAHIA SOLANO,COLOMBIA,6.20292,-77.3947
SIG,SAN JUAN,PUERTO RICO,18.45680046081543,-66.09809875488281
LTX,LATACUNGA,ECUADOR,-0.906833,-78.615799
SYQ,SAN JOSE,COSTA RICA,9.957050323486328,-84.13980102539062
SVK,SILVER CREEK,BELIZE,16.728417,-88.36925
RVE,SARAVENA,COLOMBIA,6.9518679999999975,-71.857179
PTX,PITALITO,COLOMBIA,1.8577700000000001,-76.0857
SJE,SAN JOSE DEL GUA,COLOMBIA,2.5796900000000003,-72.6394
ATA,ANTA,PERU,-9.347439765930176,-77.59839630126953
BYM,BAYAMO,CUBA,20.39640045166016,-76.62139892578125
DIQ,DIVINOPOLIS,BRAZIL,-20.180700302124,-44.870899200439
GLF,GOLFITO,COSTA RICA,8.654009819030763,-83.18219757080078
LEC,LENCOIS,BRAZIL,-12.4822998047,-41.2770004272
PVA,PROVIDENCIA,COLOMBIA,13.3569,-81.3583
DRK,DRAKE BAY,COSTA RICA,8.71889019012,-83.6417007446
IGA,INAGUA,BAHAMAS,20.975000381469727,-73.66690063476562
PAV,PAULO AFONSO,BRAZIL,-9.4008798599243,-38.250598907471
BYO,BONITO,BRAZIL,-21.247298999999998,-56.452498999999996
VTU,LAS TUNAS,CUBA,20.987600326538086,-76.93579864501953
LIO,LIMON,COSTA RICA,9.95796012878418,-83.02200317382812
BYC,YACUIBA,BOLIVIA,-21.960899353027344,-63.65169906616211
PNT,PUERTO NATALES,CHILE,-51.67150115966797,-72.52839660644531
VAL,VALENCA,BRAZIL,-13.2965,-38.992401
NQU,NUQUI,COLOMBIA,5.6964,-77.2806
VAG,VARGINHA,BRAZIL,-21.5900993347,-45.473300933800004
LQM,PUERTO LEGUIZAMO,COLOMBIA,-0.182278,-74.7708
CBL,CIUDAD BOLIVAR,VENEZUELA,8.12216091156,-63.5369567871
TTQ,TORTUQUERO,COSTA RICA,10.42,-83.6095
TLU,TOLU,COLOMBIA,9.50945,-75.5854
LMC,LAMACARENA,COLOMBIA,2.1791669999999996,-73.7875
NOB,NOSARA BEACH,COSTA RICA,9.976490020750001,-85.65299987790002
MZO,MANZANILLO,CUBA,20.28809928894043,-77.08920288085938
SOM,SAN TOME,VENEZUELA,8.9451465606689,-64.151084899902
PHB,PARNAIBA,BRAZIL,-2.89374995232,-41.73199844359999
PUE,PUERTO OBALDIA,PANAMA,8.667,-77.418
FEC,FEIRA DE SANTANA,BRAZIL,-12.203056,-38.906667
CZE,CORO,VENEZUELA,11.41494369506836,-69.68090057373047
PEU,PUERTO LEMPIRA,HONDURAS,15.2622,-83.78119699999998
PYH,PUERTO AYACUCHO,VENEZUELA,5.619989871978801,-67.606101989746
ECI,RIVAS,NICARAGUA,11.427541999999999,-86.033361
AXP,SPRING POINT,BAHAMAS,22.441799163800006,-73.97090148930002
NEV,NEVIS,SAINT KITTS AND NEVIS,17.205699920654293,-62.58990097045898
PMZ,PALMAR,COSTA RICA,8.951029777526855,-83.46859741210938
CRI,CROOKED ISLAND,BAHAMAS,22.7455997467,-74.18240356449999
BNS,BARINAS,VENEZUELA,8.615,-70.21416667
MYG,MAYAGUANA,BAHAMAS,22.379499,-73.013494
SLX,SALT CAY,TURKS AND CAICOS ISLANDS,21.3330001831,-71.1999969482
TCB,TREASURE CAY,BAHAMAS,26.745300293000003,-77.3912963867
COG,CONDOTO,COLOMBIA,5.08333,-76.7
PDM,PEDASI,PANAMA,7.5569440000000005,-80.023611
PIN,PARINTINS,BRAZIL,-2.6730198860168457,-56.777198791503906
MPN,MOUNT PLEASANT,FALKLAND ISLANDS,-51.82279968261719,-58.44720077514648
DCF,DOMINICA,DOMINICA,15.336700439453125,-61.3922004699707
MHC,MACMAHON CAMP 4,AUSTRALIA,-42.340388,-73.715693
VAN,VAN,TURKEY,38.46820068359375,43.332298278808594
THR,TEHRAN,IRAN,35.68920135498047,51.31340026855469
ETH,ELAT,ISRAEL,29.56130027770996,34.960098266601555
SDV,TEL AVIV YAFO BEN GURION,ISRAEL,32.114700317382805,34.78219985961914
ERZ,ERZURUM,TURKEY,39.9565010071,41.17020034789999
DNZ,DENIZLI,TURKEY,37.7855987549,29.701299667399997
GNY,SANLIURFA,TURKEY,37.445663,38.895592
BAL,BATMAN,TURKEY,37.929000854499996,41.1166000366
CRZ,TURKMENABAD,TURKMENISTAN,39.08330154418945,63.61330032348633
TAZ,DASHOGUZ,TURKMENISTAN,41.761101000000004,59.826698
PGU,ASALOYEH,IRAN,27.379601,52.737701
MYP,MARY,TURKMENISTAN,37.6194,61.89670200000001
MSR,MUS,TURKEY,38.74779891967773,41.66120147705078
GBT,GORGAN,IRAN,36.909400939899996,54.4012985229
IIL,ILAAM,IRAN,33.58660125732422,46.40480041503906
ERC,ERZINCAN,TURKEY,39.7102012634,39.5270004272
KSY,KARS,TURKEY,40.562198638916016,43.1150016784668
AWZ,AHWAZ,IRAN,31.3374004364,48.7620010376
AZD,YAZD,IRAN,31.904899597199996,54.2765007019
KSH,KERMANSHAH,IRAN,34.3459014893,47.1581001282
KRW,TURKMENBASHI,TURKMENISTAN,40.063301,53.007197999999995
BUZ,BUSHEHR,IRAN,28.944799423200003,50.834598541300004
ZAH,ZAHEDAN,IRAN,29.47570037841797,60.90620040893555
NOP,SINOP,TURKEY,42.015800476074,35.066398620605
ADU,ARDABIL,IRAN,38.3256988525,48.4244003296
IGD,IGDIR,TURKEY,39.983056,43.866389
AJI,AGRI.,TURKEY,39.654541015625,43.025978088378906
ISE,ISPARTA,TURKEY,37.8554000854,30.368400573699997
BGG,BINGOL,TURKEY,38.86111,40.5925
ADF,ADIYAMAN,TURKEY,37.7313995361,38.4688987732
NAV,NEVSEHIR,TURKEY,38.7719,34.5345
MZH,MERZIFON,TURKEY,40.829399,35.521999
NKT,SIRNAK,TURKEY,37.3647,42.0582
BND,BANDAR ABBAS,IRAN,27.218299865722656,56.37779998779297
OMH,URMIEH,IRAN,37.6680984497,45.068698883100005
YKO,HAKKARI YUKSEKOVA,TURKEY,37.5497,44.2381
